Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income,Sewage Company,Travel To Work Area,ITL level 2,ITL level 3,UPRNs,Distance to sea,LSOA21 Code,Lower layer super output area 2021,MSOA21 Code,Middle layer super output area 2021,Census output area 2021,IMD decile,Constituency Code 2024,Constituency Name 2024,Property Type
E18 1LG,Yes,51.590912,0.030658,540767,189960,TQ407899,"Greater London","Redbridge","South Woodford",E09000026,E05011252,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",43,19,"Greater London","Redbridge","Redbridge 009F","Urban major conurbation",London,23,4,E01003764,,E02000759,"Roding",E43000216,E00018921,E14000759,19839,1,0,2024-05-24,"South Woodford",0.20049,E,E18,"Metropolitan Police","Thames Water",9F32H2RJ+97,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10023188735,10023772571,10034910407,10090505455,100022259675,100022259676,100022259677,100022259678,100022259679,100022259680,100022259681,100022259682,100022259684,100022259685,100022259687,100022259688,100022259690,100022259692,100022259694,100022259696,100022259698,100022259700,100022259706,100022259707",30.3403,E01003764,"Redbridge 009F",E02000759,"Roding",E00018921,7,E14001334,"Leyton and Wanstead",Terraced
E18 1LH,Yes,51.591254,0.030124,540729,189997,TQ407899,"Greater London","Redbridge","South Woodford",E09000026,E05011252,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",11,10,"Greater London","Redbridge","Redbridge 009F","Urban major conurbation",London,24,4,E01003764,,E02000759,"Roding",E43000216,E00018921,E14000759,19839,1,0,2024-05-24,"South Woodford",0.154174,E,E18,"Metropolitan Police","Thames Water",9F32H2RJ+G2,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","100022259748,100022259749,100022259750,100022259751,100022259752,100022259753,100022259754,100022259755,100022259756,100023684405",30.3911,E01003764,"Redbridge 009F",E02000759,"Roding",E00018921,7,E14001334,"Leyton and Wanstead",Flat
E18 1LJ,Yes,51.591198,0.030771,540774,189992,TQ407899,"Greater London","Redbridge","South Woodford",E09000026,E05011252,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",55,26,"Greater London","Redbridge","Redbridge 009F","Urban major conurbation",London,22,4,E01003764,,E02000759,"Roding",E43000216,E00018893,E14000759,19839,1,0,2024-05-24,"South Woodford",0.199164,E,E18,"Metropolitan Police","Thames Water",9F32H2RJ+F8,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10023192985,10090502252,10090505457,10094819480,10094822118,10096143936,10096145466,10096145467,10096145468,10096145469,100022259663,100022259664,100022259665,100022259666,100022259667,100022259668,100022259669,100022259670,100022259671,100022259672,100022259673,100022259674,100022259683,100022259686,100022259689,100022259691,100022259693,100022259695,100022259697,100022259699,100022259701,100022259702,100022259703,100022259704,100022259705,100022987077,100022987255,100023684406",30.3493,E01003764,"Redbridge 009F",E02000759,"Roding",E00018893,7,E14001334,"Leyton and Wanstead",Flat
E18 1LL,Yes,51.591087,0.030940,540786,189980,TQ407899,"Greater London","Redbridge","South Woodford",E09000026,E05011252,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",35,19,"Greater London","Redbridge","Redbridge 009F","Urban major conurbation",London,22,4,E01003764,,E02000759,"Roding",E43000216,E00018893,E14000759,19839,1,0,2024-05-24,"South Woodford",0.213266,E,E18,"Metropolitan Police","Thames Water",9F32H2RJ+C9,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","100022259727,100022259728,100022259729,100022259730,100022259731,100022259732,100022259733,100022259734,100022259735,100022259736,100022259737,100022259738,100022259739,100022259740,100022259741,100022259742,100022259743,100022259744,100022259745,100022259746,100022259747,100023684404",30.333,E01003764,"Redbridge 009F",E02000759,"Roding",E00018893,7,E14001334,"Leyton and Wanstead",Flat
E18 1LN,Yes,51.590807,0.029582,540693,189946,TQ406899,"Greater London","Redbridge","South Woodford",E09000026,E05011252,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",50,18,"Greater London","Redbridge","Redbridge 009F","Urban major conurbation",London,25,4,E01003764,,E02000759,"Roding",E43000216,E00018921,E14000759,19839,1,0,2024-05-24,"South Woodford",0.140239,E,E18,"Metropolitan Police","Thames Water",9F32H2RH+8R,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10013584658,10023192277,10023192278,10023770235,10023770236,10023770237,10023773698,10025173984,10025173985,10034921649,10034924178,10034924179,10090503282,10090505047,10090505282,10093038227,10093038228,10093038229,10093038230,10093038231,10093038232,10094819520,10094819795,100022252330,100022252332,100022252334,100022252336,100022252341,100022252346,100022252357,100022252359,100022252361,100022252363,100022252367,100022252369,100022986586,100022986778,100022986779,100022986780,100022986781,100023683949",30.3991,E01003764,"Redbridge 009F",E02000759,"Roding",E00018921,7,E14001334,"Leyton and Wanstead",Terraced
E18 1LP,Yes,51.590705,0.030143,540732,189936,TQ407899,"Greater London","Redbridge","South Woodford",E09000026,E05011252,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",28,16,"Greater London","Redbridge","Redbridge 009F","Urban major conurbation",London,24,4,E01003764,,E02000759,"Roding",E43000216,E00018921,E14000759,19839,1,0,2024-05-24,"South Woodford",0.178711,E,E18,"Metropolitan Police","Thames Water",9F32H2RJ+73,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10023772265,100022255007,100022255008,100022255009,100022255010,100022255011,100022255012,100022255013,100022255014,100022255015,100022255016,100022255017,100022255018,100022255019,100022255020,100022255021,100022255022",30.3598,E01003764,"Redbridge 009F",E02000759,"Roding",E00018921,7,E14001334,"Leyton and Wanstead",Flat
E18 1LR,Yes,51.589915,0.031708,540843,189851,TQ408898,"Greater London","Redbridge","South Woodford",E09000026,E05011252,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",61,25,"Greater London","Redbridge","Redbridge 009F","Urban major conurbation",London,20,4,E01003764,,E02000759,"Roding",E43000216,E00018920,E14000759,19839,1,0,2024-05-24,"South Woodford",0.317288,E,E18,"Metropolitan Police","Thames Water",9F32H2QJ+XM,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10015459667,10023191733,10034921003,10093039222,10093039223,10093039224,10094819874,10094821252,10094822557,10094822558,10094822559,100022249657,100022249658,100022249660,100022249662,100022249664,100022249665,100022249667,100022249668,100022249669,100022249670,100022249672,100022249673,100022249674,100022249676,100022249678,100022249680,100022249682,100022249684,100022249687,100022249689,100022249690,100022986782,100022987138,100022987139,100022987181,100022987186,100022987214",30.2225,E01003764,"Redbridge 009F",E02000759,"Roding",E00018920,7,E14001334,"Leyton and Wanstead",Flat
E18 1LS,Yes,51.590491,0.032239,540878,189916,TQ408899,"Greater London","Redbridge","South Woodford",E09000026,E05011252,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",65,25,"Greater London","Redbridge","Redbridge 009F","Urban major conurbation",London,19,4,E01003764,,E02000759,"Roding",E43000216,E00018921,E14000759,19839,1,0,2024-05-24,"South Woodford",0.319174,E,E18,"Metropolitan Police","Thames Water",9F32H2RJ+5V,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10023189096,10025170103,10034924162,10034924163,10034924164,10034924165,10034924166,10034924167,10034924168,10034924169,10034929417,10034929418,100022249659,100022249661,100022249663,100022249666,100022249671,100022249675,100022249677,100022249679,100022249681,100022249683,100022249685,100022249688,100022249693,100022249696,100022249697,100022249698,100022249699,100022249700,100022986783,100022986784,100022986785,100023583149,100023684734,200002353658,200002353659",30.2223,E01003764,"Redbridge 009F",E02000759,"Roding",E00018921,7,E14001334,"Leyton and Wanstead",Flat
E18 1LT,Yes,51.589190,0.032992,540934,189773,TQ409897,"Greater London","Redbridge","South Woodford",E09000026,E05011252,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",52,21,"Greater London","Redbridge","Redbridge 009A","Urban major conurbation",London,16,4,E01003759,,E02000759,"Roding",E43000216,E00018924,E14000759,30489,1,0,2024-05-24,"South Woodford",0.436373,E,E18,"Metropolitan Police","Thames Water",9F32H2QM+M5,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","100022248744,100022248746,100022248748,100022248750,100022248752,100022248754,100022248756,100022248758,100022248760,100022248762,100022248764,100022248766,100022248768,100022248770,100022248772,100022248774,100022248776,100022248778,100022248780,100022248782,100022248784,100022248786",30.1057,E01003759,"Redbridge 009A",E02000759,"Roding",E00018924,10,E14001334,"Leyton and Wanstead",Terraced
E18 1LU,Yes,51.588753,0.032785,540921,189724,TQ409897,"Greater London","Redbridge","South Woodford",E09000026,E05011252,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",92,31,"Greater London","Redbridge","Redbridge 009A","Urban major conurbation",London,17,4,E01003759,,E02000759,"Roding",E43000216,E00018924,E14000759,30489,1,0,2024-05-24,"South Woodford",0.45664,E,E18,"Metropolitan Police","Thames Water",9F32H2QM+G4,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","100022248745,100022248747,100022248749,100022248751,100022248753,100022248755,100022248757,100022248759,100022248761,100022248765,100022248767,100022248769,100022248771,100022248773,100022248775,100022248777,100022248779,100022248781,100022248783,100022248785,100022248787,100022248789,100022248791,100022248793,100022248795,100022248797,100022248799,100022248801,100022248803,100022248805,100022248807",30.0942,E01003759,"Redbridge 009A",E02000759,"Roding",E00018924,10,E14001334,"Leyton and Wanstead",Terraced
E18 1LW,Yes,51.590622,0.028809,540640,189924,TQ406899,"Greater London","Redbridge","South Woodford",E09000026,E05011252,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",94,32,"Greater London","Redbridge","Redbridge 009F","Urban major conurbation",London,26,4,E01003764,,E02000759,"Roding",E43000216,E00018921,E14000759,19839,1,0,2024-05-24,"South Woodford",0.11945,E,E18,"Metropolitan Police","Thames Water",9F32H2RH+6G,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10023189386,10023189468,10023190027,10034924216,10034924217,10034924218,10034924219,10091777042,10093037783,10094821253,100022252331,100022252333,100022252335,100022252337,100022252340,100022252342,100022252345,100022252347,100022252348,100022252349,100022252350,100022252351,100022252352,100022252353,100022252355,100022252356,100022252358,100022252360,100022252362,100022252364,100022252365,100022252366,100022252368,100022252370,100022252372,100022252373,100022252374,100022252376,100022986786,100022986788,100022987213,100022987245,100023683951",30.4354,E01003764,"Redbridge 009F",E02000759,"Roding",E00018921,7,E14001334,"Leyton and Wanstead",Terraced
E18 1LX,Yes,51.588244,0.033628,540981,189669,TQ409896,"Greater London","Redbridge","South Woodford",E09000026,E05011252,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",2,2,"Greater London","Redbridge","Redbridge 009F","Urban major conurbation",London,15,4,E01003764,,E02000759,"Roding",E43000216,E00018922,E14000759,19839,1,0,2024-05-24,"South Woodford",0.53778,E,E18,"Metropolitan Police","Thames Water",9F32H2QM+7F,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","100022248792",30.0158,E01003764,"Redbridge 009F",E02000759,"Roding",E00018922,7,E14001334,"Leyton and Wanstead",Terraced
E18 1LY,Yes,51.587308,0.034207,541024,189566,TQ410895,"Greater London","Redbridge","South Woodford",E09000026,E05011252,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",81,30,"Greater London","Redbridge","Redbridge 009A","Urban major conurbation",London,15,4,E01003759,,E02000759,"Roding",E43000216,E00018925,E14000759,30489,1,0,2024-05-24,"South Woodford",0.639908,E,E18,"Metropolitan Police","Thames Water",9F32H2PM+WM,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","100022248788,100022248790,100022248794,100022248796,100022248798,100022248800,100022248802,100022248804,100022248806,100022248808,100022248810,100022248812,100022248814,100022248816,100022248818,100022248820,100022248822,100022248824,100022248826,100022248828,100022248829,100022248831,100022248833,100022248835,100022248837,100022248839,100022248841,100022248843,100022248845,100022248847,100022248849",29.93,E01003759,"Redbridge 009A",E02000759,"Roding",E00018925,10,E14001334,"Leyton and Wanstead",Terraced
E18 1LZ,Yes,51.586808,0.033982,541010,189510,TQ410895,"Greater London","Redbridge","South Woodford",E09000026,E05011252,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",53,20,"Greater London","Redbridge","Redbridge 009A","Urban major conurbation",London,16,4,E01003759,,E02000759,"Roding",E43000216,E00018925,E14000759,30489,1,0,2024-05-24,"South Woodford",0.672152,E,E18,"Metropolitan Police","Thames Water",9F32H2PM+PH,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","100022248809,100022248811,100022248813,100022248815,100022248817,100022248819,100022248821,100022248823,100022248825,100022248827,100022248830,100022248832,100022248834,100022248836,100022248838,100022248840,100022248842,100022248844,100022248846,100022248848,100022248850,100022248851",29.9165,E01003759,"Redbridge 009A",E02000759,"Roding",E00018925,10,E14001334,"Leyton and Wanstead",Semi-detached
E18 1NA,Yes,51.586736,0.035567,541120,189505,TQ411895,"Greater London","Redbridge","South Woodford",E09000026,E05011252,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",73,43,"Greater London","Redbridge","Redbridge 009F","Urban major conurbation",London,14,4,E01003764,,E02000759,"Roding",E43000216,E00018922,E14000759,19839,1,0,2024-05-24,"South Woodford",0.750671,E,E18,"Metropolitan Police","Thames Water",9F32H2PP+M6,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10023189017,10023772693,10025299874,10034910619,100022256971,100022256973,100022256975,100022256977,100022256979,100022256981,100022256983,100022256985,100022256987,100022256989,100022256991,100022256993,100022256995,100022256997,100022256999,100022257001,100022257003,100022257005,100022257007,100022257009,100022257011,100022257013,100022257015,100022257017,100022257019,100022257021,100022257022,100022257023,100022257024,100022257025,100022257026,100022257027,100022257028,100022257029,100022257030,100022257031,100022257032,100022257033,100022257034,100022257035,100022257036,100022257037,100022257038,100022257039",29.817,E01003764,"Redbridge 009F",E02000759,"Roding",E00018922,7,E14001334,"Leyton and Wanstead",Flat
E18 1NB,Yes,51.587493,0.034908,541072,189588,TQ410895,"Greater London","Redbridge","South Woodford",E09000026,E05011252,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",84,36,"Greater London","Redbridge","Redbridge 009F","Urban major conurbation",London,13,4,E01003764,,E02000759,"Roding",E43000216,E00018922,E14000759,19839,1,0,2024-05-24,"South Woodford",0.659326,E,E18,"Metropolitan Police","Thames Water",9F32H2PM+XX,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10090504589,10090504590,100022256942,100022256944,100022256946,100022256948,100022256950,100022256952,100022256954,100022256956,100022256958,100022256960,100022256962,100022256964,100022256966,100022256968,100022256970,100022256972,100022256974,100022256976,100022256978,100022256980,100022256982,100022256984,100022256986,100022256988,100022256990,100022256992,100022256994,100022256996,100022256998,100022257000,100022257002,100022257004,100022257006,100022257008,100022257010,100022257012,100022257014,100022257016,100022257018,100022257020",29.8979,E01003764,"Redbridge 009F",E02000759,"Roding",E00018922,7,E14001334,"Leyton and Wanstead",Flat
